file_name,entropy_of_text,macro_chr_count,macro_vocab_size,macro_arithmetic_operator_count,macro_token_count,macro_max_line_length,remote_template_present,numeric_cell_count,string_cell_count,avg_cell_length,label
7513105db410361d6d2e7a7ae293e8adb4ab230bd14889eb57f218efcf77fbc3.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
b8e39a80c58b7bfe21d4a9cc695128aa1b3066e3f85a2138fcacdc4fd96403a2.xls,5.22176662518711,0,80,45,80,58,0,9,92,5.47524752475247,1
e697f94e970d07b48cea52c3ddf2a06402e2243d20cb32e0d919a00e47a909f3.xls,5.30868753468022,0,84,45,84,48,0,9,92,5.65346534653465,1
e033fff31440a1d1e5acefec9881f5f26f26ee16e2a2cb4aa277ab48ce4a425c.xlsx,4.74727216582285,0,91,24,91,89,0,11,91,6.61764705882352,1
b8eee9f161e7df3152c32268de470e04b42ac92e86bc8c173a7a1d77333ebfdd.xls,5.32412070802303,0,10291,3091,10291,120,0,2067,14919,13.1414694454256,1
30c8cadaa79292c713046bc4ebad5a41d2f2f8fba8ec75da9ef500332164c292.xlsx,5.34693813338413,0,599,169,599,167,0,42,394,18.1146788990825,1
162f6c1960c11bfb4b3de2be4a747e6c370859404aec89d5b9dc2b6d61c7bb42.xls,5.27003055564975,0,75,49,75,61,0,9,92,5.77227722772277,1
c7a2ea098ffb5949f98ffee5c169fb9331aba20eb488e38c8ce3dbaa8b60767a.xlsx,5.07068785989568,0,73,12,73,59,0,11,83,3.96808510638297,1
6988c31a1211046a00837371dd0c28d3ac17d28370b2c3e88524ba0ee1d448a1.xlsx,5.09092041447395,0,75,12,75,61,0,11,83,4.03191489361702,1
d98647d6980c737e5f0dc68464f26ed907c17b6b51e6fa1a2dc54fc5b249ee01.xlsx,5.2442146059353,0,141,21,141,2113,0,0,26,92.2692307692307,1
ddabae60fddc1b263d63c08925f366a08a769a5387cd98d8994e77e978a9a802.xlsx,5.24435924441829,0,141,21,141,2113,0,0,26,92.2692307692307,1
4474d55a2152a0a23dc15db3e10773aa6a48305350e120de265b443caed8ca33.xlsx,5.24435924441829,0,141,21,141,2113,0,0,26,92.2692307692307,1
fc1b7b5cf34e67cc6a63b4595f08731658c133661a4be3cf038fcbca0df02369.xlsx,5.24435924441829,0,141,21,141,2113,0,0,26,92.2692307692307,1
9c06fda3c8d3e681c92516e24cd43c1b050522f0630eff478d9445fa5e8f610a.xlsx,5.24435924441829,0,141,21,141,2113,0,0,26,92.2692307692307,1
cfc046f168969c75193ca61cc39db027ec04e8f38cc8f9b479f92f46294f64ee.xlsx,5.2445693200564,0,141,21,141,2113,0,0,26,92.2692307692307,1
4b7b0d0a46bf980a15b406ef39f96da2142144b3861bd1fdf797551ea29e7e9e.xlsx,5.2445693200564,0,141,21,141,2113,0,0,26,92.2692307692307,1
5831910f2f74786d8f73c6f186d75509d5feaedc16f82a2900093c17f5535887.xls,5.24420770530277,0,141,21,141,2113,0,0,26,92.2692307692307,1
741c8054bd13001312788bffa5b1d5dda8082b2677d9a777c0b9e71ae670df95.xlsx,5.2445693200564,0,141,21,141,2113,0,0,26,92.2692307692307,1
c7665be16e6633d97b36311d0d67c697c4d26ed628441039c9bf37d6bab74b4a.xlsx,5.09092041447395,0,75,12,75,61,0,11,83,4.03191489361702,1
58a20563c578bb4e91d4aa20dcd8f7630dd132844069802d534b53c2ecce989b.xls,5.32187135142637,0,82,30,82,66,0,9,66,5.70666666666666,1
b04631b1a6c5d940a680fcd326873dab1900edcbd2ba94d6986f6cb2336c56e9.xls,5.36399028519911,0,82,30,82,61,0,9,66,5.98666666666666,1
822650904111645fff62438d08c732ad9b91dd5a194c6f2d3e9c785610ce3463.xls,5.40616867749101,0,72,29,72,71,0,9,66,6.29333333333333,1
942da6258a7dce6b29b95307ccd6f7b1570a9ce586395a40f8a68856f88528d1.xls,5.36565476919955,0,72,27,72,61,0,9,66,5.8,1
d034fd64931c293d458754c99e057ac4938dbd2761ca89043e5272a4ecd1776d.xls,5.40616867749101,0,72,29,72,71,0,9,66,6.29333333333333,1
20a6cc4fc5bef1f877f0e93ada6ab979a5a5a0777869f50efc9eae0563fd9fcb.xls,5.32187135142637,0,82,30,82,66,0,9,66,5.70666666666666,1
da12a3cbac2f145d75567f74aaf896fdf0c0f352116fa0c8559404391ef69121.xls,5.36565476919955,0,72,27,72,61,0,9,66,5.8,1
3ac396d0364915cb63833a184a956181ff9861c7273684ac0a6b2937d1840ef2.xls,5.36565476919955,0,72,27,72,61,0,9,66,5.8,1
4213677263ce404cc1aeaeb948d85eeb372c93d5a72b690f674bfbbc10dedb39.xls,5.34172693816344,0,78,31,78,58,0,9,66,5.85333333333333,1
74365907073646915fdd888784af85031f8f467cce15e5502780315b99a6229e.xls,5.2764220147309,0,230,29,230,2647,0,152,6,20.9050632911392,1
5bdb533c81de6ca17a3a532eb92c6771703529ae3016f43b6d3aa787f300b4e3.xls,5.40616867749101,0,72,29,72,71,0,9,66,6.29333333333333,1
16e8d82f4634d7465d5c85038b9a2887376b2f9d6e05137458a429e194f746be.xlsx,5.04354604917145,0,75,12,75,49,0,11,75,4.02325581395348,1
d1f21a0cf4a01b1e75d0d00c0675038cc9e0ead5677e888ec965865cb4090ada.xlsx,5.04947347263101,0,76,12,76,57,0,11,75,4.23255813953488,1
a6ba8a487c1028f36f9bf7f4f85eb72041bfbac31eb6be2a35e58d588736020a.xlsx,5.12944753880658,0,76,13,76,56,0,11,75,4.26744186046511,1
8895c0736eeabc711ad0316c6a42e3f158843cab7275be0f55ef62b9e3d5c57b.xlsx,5.12944753880658,0,76,13,76,56,0,11,75,4.26744186046511,1
df42d0949fba72e0bacb12ea2bcbc1d4a94da6b7d68f4001fe79c1c02a64908a.xlsx,5.06644054273558,0,76,12,76,50,0,11,75,4.04651162790697,1
72649f51b88e7623f8c78f0640787f29d3632001b628c89fdbc7316a3c1b8b63.xlsx,5.06644054273558,0,76,12,76,50,0,11,75,4.04651162790697,1
2a4fb0b86a5d54d2793e61ec31487a7a1ca4219deedcf203a7fb1de45debf8d3.xlsx,5.24474369977383,0,141,21,141,2113,0,0,26,92.2692307692307,1
d73e9e45979ed958d35ebf3d9d3c4de6022ba5833604b91fe7e3fceae3e1d085.xlsx,5.05010891901735,0,78,12,78,62,0,11,75,4.19767441860465,1
9f4494900e36136105082af30b1c9cbfe84fba3e30f302c67407dd4b58cac5a4.xlsx,5.05010891901735,0,78,12,78,62,0,11,75,4.19767441860465,1
660165426dc4ee3a77c758448975e463bc9ba4e20c6633b102315b00cb121722.xlsx,5.08760456272079,0,74,12,74,52,0,10,75,3.96470588235294,1
09fcfe7a67616b7a5dcebee89db48f98053cd2fe147f2459a4f92d68ad599a5a.xlsx,5.05415160034882,0,76,12,76,49,0,11,75,3.94186046511627,1
7d41ab4d59a7b038048583853dea87a54a63bbde7934598ebcee8e8388ac1eb1.xlsx,5.05415160034882,0,76,12,76,49,0,11,75,3.94186046511627,1
c223b3b52da430ea8ca61a9c6594a9c814539f1ab7b91aa39c527ce9670be85a.xlsx,5.0724986982875,0,75,12,75,54,0,11,75,4.04651162790697,1
d625d6bb8fa75611966eb29ec7386c58dd25c73dc1bffbb993d38443a198b7ed.xlsx,5.05415160034882,0,76,12,76,49,0,11,75,3.94186046511627,1
762da1e53605886833955a1ae875752d413fac2c48d97781d7787d3bc091bfb3.xlsx,5.05415160034882,0,76,12,76,49,0,11,75,3.94186046511627,1
10a92107eb104b74448bbac4cf8b0b0b7ca531a10b5c1ca37b93ef995f686319.xlsx,5.07829798365389,0,74,12,74,54,0,11,75,4.15116279069767,1
5b777785f638b27254030c85cc845e9807c68db142c457495362723865489d41.xlsx,5.05415160034882,0,76,12,76,49,0,11,75,3.94186046511627,1
e054fab1e717839ed19500cc6b05c613528b3313829ccadc92c00dfa3f040ade.xlsx,5.07829798365389,0,74,12,74,54,0,11,75,4.15116279069767,1
b1184235fe9eea2c9193a9ea21ae41fae2c260e84aaafe7d9208054bb4b906ef.xlsx,5.06307329965545,0,78,14,78,48,0,11,78,3.73033707865168,1
30f2f7db122e8331ed4715d7809f2ec14162e9c87469a708147f3170a7763528.xlsx,5.07829798365389,0,74,12,74,54,0,11,75,4.15116279069767,1
55b4ae264bbd69339965edee9c86a6fb869f3b6f6f693b33f41820f00f30ecd1.xlsx,5.07829798365389,0,74,12,74,54,0,11,75,4.15116279069767,1
4013ee82c81e7f650691c2f43af082c497e140d4bf3faf7de29c57da5a441fba.xlsx,5.06307329965545,0,78,14,78,48,0,11,78,3.73033707865168,1
15116cf9bba7926250856d7e85554facf8e11d31ef78211e2c92af818f464dee.xlsx,5.06307329965545,0,78,14,78,48,0,11,78,3.73033707865168,1
7e866034c442e8a8d80ea287e1672a1fe31125edb29ba3698eb9ffd0d2e609e0.xlsx,5.12633320411673,0,77,14,77,50,0,11,79,3.9,1
2c7f398eaa2ddcf13272d8880627fd4f799e3136be2075eb228ec06184709994.xlsx,5.12633320411673,0,77,14,77,50,0,11,79,3.9,1
918dcdbb1eb552d55eeeb41b1a0787857b0c4783b11c170ede74ed35d85d196e.xlsx,5.07829798365389,0,74,12,74,54,0,11,75,4.15116279069767,1
fd2715285ac147b7dd78ba66a184d1016af1d54f1be7a789f231a69143298840.xlsx,4.85634777507658,0,88,13,88,87,0,6,77,5.24096385542168,1
002e12587dd43b77d7ece9187b144945725cdd47d9bbbf2d0d1e55903461df7d.xlsx,4.85634777507658,0,88,13,88,87,0,6,77,5.24096385542168,1
bf1c8f3fc5e0e55753fc6b07b55a18927ff43bf08d245737b787496d7c9ca622.xlsx,4.85634777507658,0,88,13,88,87,0,6,77,5.24096385542168,1
4ce39251817198bbec7b84782507394e7d68bfe3a79b89be363f0c1e05558ef1.xlsx,4.85634777507658,0,88,13,88,87,0,6,77,5.24096385542168,1
dbd90a27931574efb62618320be8936875066ef290f3e85cabafd536334bb6c1.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
042a16b8333f8670f71e220b7ee514c10874d1f310b547a051b7e08582f013f3.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
71382e72d8fb3728dc8941798ab1c180493fa978fd7eadc1ab6d21dae0d603e2.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
f0fb73ecf629da1883bcc6b508ac4bf2ea60885e1df8f6b2ab59b48ca1e5ddd1.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
554a1565f2708e7d4c5323a0fa483b44b2ff0685bf9c4889d24bfe7b2ccc5df7.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
4bc32daf9d52bda4452f18c4b84cc0d8b6bdd8a49e3639057a1f6b56eed84b50.xlsx,4.82483368732671,0,89,13,89,101,0,5,78,5.40963855421686,1
5f55854c07b785444edf8ecb70e508974c8e4c369528b528b91ccf889128bb82.xlsx,4.89937932872469,0,89,13,89,100,0,5,78,5.6144578313253,1
6222d53b7144ccc05d5dda8447155dd26a751c703204864e9a1ca06e36c378dd.xls,4.58220454171364,0,101,22,101,83,0,9,72,7.12345679012345,1
904b25100d4a0e8563ed0fe534ae2ca2ee43d9f510369fa5db4b926fd50de8ef.xls,4.58220454171364,0,101,22,101,83,0,9,72,7.12345679012345,1
7281a2e132f3b064507621ca929d7a7dfaf347c982c40f72497a2819d003a4bd.xlsx,5.27830165932284,0,90,29,90,59,0,9,74,7.18072289156626,1
da73beee823e4d4897f4dea43efc4c1a8e92c1ae5419753d81f8030e735f7bd2.xls,4.58220454171364,0,101,22,101,83,0,9,72,7.12345679012345,1
e6b76effc7350342048fc55f1b0547d53861de73250fd4d31aeadfa0527e8628.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
a41696a54da910123b9b0572272a7d0da70de617cfc973faa339ffffc7bb5313.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
cc4b90ead0e3fbb3d0a0add7ba7f38f6ab300295a55f8dd372d0edda85b4cf35.xlsx,4.54010899070016,0,98,34,98,106,0,9,73,8.56097560975609,1
4e37dc080b1637cf8154518aea0e712ddeb45d92d2c473b7036db0421496fe26.xlsx,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
3f63504507c5b1be7facdded30ae7564f328e636f48789da159dbf91e6d96737.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
f531746143a411ef1dec761fff6d71454c2e57863ae25dfa272a0b62b35d8c08.xls,4.79450099418081,0,92,13,92,115,0,5,76,6.01234567901234,1
2cc4045fea73fdcde8bdf656b37906990e2d391df9c9002cc30372694be7cb2d.xls,4.77080519297483,0,130,34,130,106,0,9,72,9.17283950617284,1
94c90d73b7587f0407ded2349757bd8cb8ead340761fa9090692e15aa2f8ce2e.xls,4.77080519297483,0,130,34,130,106,0,9,72,9.17283950617284,1
14ff34cf54be09c5aac54db1993bd864eca9bd446a65788cc76e41743063ef2f.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
172f137c3259725a93c082a818c2cd04f3d0cdff1bec2b0907f3b698fabe4ea6.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
f3874b9f0bf8459a80490727eb6e070f3879c25baab9b7a06055e2902482553c.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
34e641fdff312d6673c798ead8a949092d49f17838a4b665915ceeafce6e3997.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
0d2be5beccc45e80e4c52ee9da330d6c12c6815e09aa373c3f2b04476003067b.xls,4.70985817848622,0,133,39,133,155,0,9,72,10.3456790123456,1
cb87ccc8388d30e7205a563adcd91accb29944adf8fce930821619cab3e69c3e.xlsx,4.82056136092502,0,94,13,94,106,0,6,77,5.77108433734939,1
c24c166c1e8a00af25a014f9289e43d67f4b19e1fe409507a043c565674e2e0e.xlsx,4.77080519297483,0,130,34,130,106,0,9,72,9.17283950617284,1
ad4ac090d39c7cb516dc50d7e08835f4a87f687133c43a78d010a51be55673b2.xlsx,4.56112874263667,0,129,35,129,121,0,9,69,10.4102564102564,1
50861a98f2388a86d681ea20f9efed293182e28a1d748d71a15c1ed85991e8d7.xls,4.61907869396121,0,116,34,116,115,0,9,69,9.46153846153846,1
03eccb4286e763775624927993448a980cf9a8f9a94ee84ee8e989726493760c.xls,4.79450099418081,0,92,13,92,115,0,5,76,6.01234567901234,1
5eecb36625287f42782d5817667119e77d4f30191701232f0cc131e18dc72447.xls,4.61907869396121,0,116,34,116,115,0,9,69,9.46153846153846,1
29bcfe676160be417d74a8813dece47684adfabc3ca5977ba38fb5f27fd36475.xls,4.61907869396121,0,116,34,116,115,0,9,69,9.46153846153846,1
8939f3d3031c80d90cb14d8271fc8e943290c89e844d2375ab5e1d716307b7e4.xls,4.61907869396121,0,116,34,116,115,0,9,69,9.46153846153846,1
36bd9d6338b1d2cc24c0fd37089a4cbc49e2e086e738007e56150e9640acda3b.xls,5.35644734238542,0,82,34,82,58,0,9,72,5.95061728395061,1
896b498361e9fbdae647e584d549c55e137292cc6acac366227a2a9b5f490dd1.xls,4.67152695336583,0,90,13,90,101,0,5,76,5.92592592592592,1
a2edbb0f81578ba4d733e4682ab1ea879c5b6d7d531fd333223c183496f495dd.xlsx,4.61907869396121,0,116,34,116,115,0,9,69,9.46153846153846,1
45cd1ac0eeab077f4a9cdd3a57333dad3b59cfede1fc5b03a60af451449e6b30.xlsx,4.36560266279595,0,121,35,121,146,0,9,69,11.8589743589743,1
e2cb3171d33922afd8aa4a93cae06041f248913551f4195671cf5123b6b7b1a7.xlsx,4.36560266279595,0,121,35,121,146,0,9,69,11.8589743589743,1
45bf1402c481b7aafdf86b79417cb1bf9fe5d6c01bb0d39ced4a535708845227.xlsx,4.36560266279595,0,121,35,121,146,0,9,69,11.8589743589743,1
8f4acb70fa910e2007fce439c1740a2d1ca543be53bd297395dc4a64607beea9.xls,4.62817947274284,0,128,33,128,125,0,9,69,9.65384615384615,1
5ce1b840a408fddaae1d38245033f780e949755d2caa8beb8ca870eff684a7d7.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
1536a3478353151aa7c8890864b43e755ae10ee6076d47d004366527cbfb5bfa.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
5bac3bc0211a3fed363648e5b24e0665688d2036ddc66390168d9aa0bbda5b99.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
18cdd9ebc1709c6df1a0f3c922e3891dfef57d133084e9ea7853485bb76a2d9b.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
61bf0ee6dfb8defcf09576bc5111123a0f1ffab4fc3eefbd3c0834844e4cb970.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
b3a1620126b0a15d9ca719b96d85b12337778826fb67f77ff92f8edbb0a04957.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
5171a15b76730c4c60f6c8d4a57d68932f14a312ba4b53fe0c8b2496467660eb.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
ce02e41808b365f48b114eaf5535228642153bf451052ff09882218831e176f1.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
fef4fe789127175cfd2f2990a4ca4c6a1ea94fc2c8f6a17272409510356f5d51.xls,4.62817947274284,0,128,33,128,125,0,9,69,9.65384615384615,1
14c8a6301eecdf81c86c943ec60004581163d093e32ff6acefc2d600b5064a81.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
adf8701ff333b61f21d23c502373e3d4fdccb3da054b3fe6d0760de47bb300d8.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
b188a45a1f05994b9091d02de0543cf0988a8ef67e2e74c1541dc7e7d5821ab5.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
82092f684a3c9aece91280c7167b5806133c622341efd1461734cdc00c2eb49f.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
499f869b93aa412fa94d8a58eb5e72f1041bd41166bd33c5890daab3bbe6b4b0.xlsx,5.06946398162092,0,69,13,69,46,0,6,80,3.90697674418604,1
7b74429180051edda738a7d1142e2d6eff97319e791962a7ba14d2d682a6d9f1.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
2b0003fcaf359f402714274af087e8425d6be032c66f17eaa2ed58f82d87f8b9.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
c28b963c8ebc03cf18551688a0c512e5e27557ae0bacda77943bd6740ff3cdef.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
1d2a970a13f178da4a04cec74076a142eeb0fd2d6c9a1c639661da703fa83ec1.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
65cb61155f04597306d3d063ed292605790a5dca2c616422756b23ef4d5c18df.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
da954e82c9fe0cbc713547393b50f5b449396ce8059a6a049ee51c7440427c61.xlsx,5.06946398162092,0,69,13,69,46,0,6,80,3.90697674418604,1
a3fb0dda52a28de7e9dfd17b39347b7d5d96464eec6bbfe649cd22dd79cda4b4.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
36ddef878f541cf2477defbaacc04b5459ccef1311c752d594799ed768f7e95c.xlsx,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
b79c9b08f8a01e10b930bd7775a2b185049a910255ec0ebf437cea3fce4c2909.xlsx,5.06946398162092,0,69,13,69,46,0,6,80,3.90697674418604,1
902afb7f03df7e3f3edd6d2d4caa7a2ec9530afd4f2a720d9fe66a89b30b5970.xlsx,4.03171787277029,0,81,37,81,176,0,9,69,13.5641025641025,1
308b593f5b62b6ab4cf14a46ec1cd2e3b4ebbcc8f96f50a9e3463424410a0570.xlsx,4.03171787277029,0,81,37,81,176,0,9,69,13.5641025641025,1
dba7a4b42e291b9f9fa4c9734d6671a1ebb6dda6e2bec200a0d72322ad1f37b6.xlsx,4.03171787277029,0,81,37,81,176,0,9,69,13.5641025641025,1
4aadcc867edfd31c7b38808b0cbf59f97bece320ccc624c24e4bb3a4c9dff7ca.xlsx,4.03171787277029,0,81,37,81,176,0,9,69,13.5641025641025,1
c52e93e91b5d59d300c8514569b22a800531880de8cf3da12f3bf4166ebb3781.xlsx,4.03171787277029,0,81,37,81,176,0,9,69,13.5641025641025,1
fabda0d0f97680a912e83455895d68881d3cca4d9f51615a6969bf08f6f9ff36.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
bbc1337630f46853905e7fa804eb8bf2b3644f3a16a1911ea1fbd7fe1811c1ec.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
e09be9d0b3c92129e8bf1f04f208a23cc67b9361c680b7648a4c9984b75af5b1.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
f3daec8edc00ed830633da822f31e2ad20e1a27bff73831a2d6521ac7f4deef0.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
128f6a72de574b87f0371942fb8483185ac96a6c601d88a99f8fd017bc4b182d.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
cbcd73a418e0bf221cabd2fdbdd72a9ffb59774bc3a8a94d5a5ba7c6849a8451.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
780842ee666eee15433cecc5089ad60af4b2d3c041d601a6863f9d6b036c7934.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
63d4fcc51abb6b6d64a21ca3912fe0a84c9cfeecca8a1f3862bc07578bbbd84e.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
45f6bf56cf57a244bf50afd9a1b14c2e630c4c42dc893f000f424ea8ec341c3e.xlsx,4.55252391723391,0,117,37,117,114,0,9,69,9.66666666666666,1
3e65723dac9479669a18551b8ae7b159d44ff15eaa227ad3a33101a9afaea251.xlsx,5.06588304657509,0,70,14,70,56,0,6,80,3.98837209302325,1
7cbe3e75ce8cc8f56f12e439b17ae6ce457e4fa331fd4bc268a6c95ea095b664.xls,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
72537fa5acb06c4e9fb5f3137a45f21e5e93de8a4fcd6214b32a952a8f930b79.xlsx,5.06588304657509,0,70,14,70,56,0,6,80,3.98837209302325,1
6ccbdf66c1bcf9fd218a234c0a3bceba07981ecf63dc15557a68ce140b951450.xls,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
155c50c41b3ef4592c34808ba9f7ee42bab6e5b38dad42aa38bc3ce35dddc36b.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
c396cf5dbdb334263abcf5fb94e3f523f758fd97c5cff458e248751ad42c90c3.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
04cdfe9e58149596ddbb11b8d45ff045e84b52f185f1b7f02ae6713e3a4a8370.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
36525c62881502d638d137eef2414e9659a936b60d0ec784a833edd894e8d76f.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
e7b337819ffbfd0cc64e0da0de7696a062cb134bb00e24dd761e4ce25acc958f.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
ec525c39ad25d59ac4ac1f1de75dca892bfda29514701e4bf109f00894895fa5.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
20186c5c73a6b5800a5b9edaeb4ca017cd910d96adae3d2c6df643f6bc5ea42b.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
ca7ae0768d8ec84c9636a4287b0924f63b6c34a876d90a1db949444a9f913e9e.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
8e9fb85ebb086fea213c227c680f15a2a7de9341306b5e10f593744e696b05be.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
0d2f6209d514a862d07974e11e6722888d1e7d63c2dfdb6777f734929b6e5aaa.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
041eccfff935062591c4e579eb5f43297b2c8d70ab47971dc76f5825901bdb57.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
b7591b7a18cb144c1108bb4bf93c5fccf323fb6d211e1875fedca3717fdc59d9.xls,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
6ec0c271828aea7de5c752cda05d0b1401067f76ef5c10ff2a137d98cd68c99b.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
46218e7a1f860f4758adfd19dc3b12e27771a613ca00f687ccbe48a0c275f83e.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
2ce06239dcd558164f1452f26c8382905998803e39336f6a8e2186379286b79c.xlsx,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
4171d7288d07d7cb54a9989c090deb7e80e98302e77da6717009b7a79deab9da.xls,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
cd3d8e58042c7d2b45a1f4bdf1cacc1f62355d3cb4c6ec9de80a1a34d64dafcb.xls,3.98606066104544,0,79,38,79,175,0,9,69,14.4230769230769,1
58d0c718711b17b340bacd7fedc0a6d6f96d4195381859c52d644ea0e9d8342e.xls,4.26218108252369,0,94,38,94,151,0,9,69,11.3333333333333,1
caa12722e0580d234e7ae0d8c9e89790425f726d49efefbb2bf3b6d38ad3c845.xls,5.45669971017568,0,83,55,83,57,0,9,79,8.71590909090909,1
472b2959166c5ce48fb19523113634e446956d78b5c8dd4083f4961e9b4345e2.xls,4.30131111200995,0,142,71,142,131,0,17,77,17.2127659574468,1
ae9b81f74a3bc425de868e5acda03927aff1174daa436cea2499e483b05b38ea.xls,4.30229024948598,0,128,59,128,118,0,17,75,14.0978260869565,1
6c5e4e1e8a8a4654e9df0d004077f3a84cf36a63c2b251e253049e6c358c39bf.xlsx,5.07484944258698,0,69,13,69,59,0,6,78,4.22619047619047,1
169ecfb1c81d004f315f6647257e3b938f15f2736a30c390c62a6a94fae14908.xlsx,5.10085538064376,0,69,13,69,54,0,6,78,4.28571428571428,1
f6ae1ef1def3bc3a0b2dd15f91568e86d55ff7da9da504ed8b11ccf932c24b88.xlsx,5.12930362304236,0,69,13,69,58,0,6,78,4.29761904761904,1
42e88d8e7f70d3a005fe894ce668420607aae1882f30a16114a55d341419b709.xlsx,5.12930362304236,0,69,13,69,58,0,6,78,4.29761904761904,1
2281687f22fcb5f1cbf39a5cfa2ee3b9e6bbc04eccddaf6907f23ce456e2618e.xlsx,5.12930362304236,0,69,13,69,58,0,6,78,4.29761904761904,1
ab2b2f6b2fd54564ecdaa2b83a2d2eb8f397749fe5dd9b4d3ae392b0c46cfc55.xlsx,5.07916385615629,0,72,13,72,69,0,6,78,4.61904761904761,1
ce7320995f41024a4d533f80e4ffa973b22915b1ca4bbffbadf8975046074861.xlsx,5.07916385615629,0,72,13,72,69,0,6,78,4.61904761904761,1
7cf3fa346b2c91fbb3929d55387f1f582c9b7fb7c7805c404eb40a5c71374f31.xls,5.35370976051832,0,89,59,89,46,0,13,82,6.85263157894736,1
f04edb8c32977dd0aaaa8601f85c299f68566257f9bcf6bbcaa2a2e49905c548.xls,4.30229024948598,0,128,59,128,118,0,17,75,14.0978260869565,1
1a8ab522f1ed45fa306a1e4e77502c9daa5e2328ba3bbfac067434ede3828bc0.xls,5.29414904378463,0,86,61,86,56,0,13,81,7.54255319148936,1
