sender_ip,urls,suspicious_words,label
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],['click'],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/-2,8418831,215/']",['click'],0
64.161.22.236,"['http,', 'http://www.teledyn.com']",[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/-2,8418827,215/']",['click'],0
,"['http://www.aaronsw.com/weblog/000624', 'http://nytimes.blogspace.com/', 'http://nytimes.blogspace.com/source.py', 'http://radio.weblogs.com/0102250/']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,[],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/08/23/187226', 'http://use.perl.org/comments.pl?sid=02/08/23/187226', 'http://www.slashdot.org/', 'http://developers.slashdot.org/developers/02/08/23/1232230.shtml?tid=145', 'http://yetanother.org/damian/', 'http://www.perl.com/lpt/a/2002/08/22/exegesis5.html', 'http://use.perl.org/article.pl?sid=02/08/23/1837242', 'http://use.perl.org/comments.pl?sid=02/08/23/1837242', 'http://www.oscom.org/conferences/berkeley2002/index.html', 'http://www.oscom.org/interop.html', 'http://www.oscom.org/mailing-lists.html', 'http://www.oscom.org/conferences/berkeley2002/registration_fees.html', 'http://www.oscom.org/conferences/zurich2002/agenda.html', 'http://use.perl.org/my/messages/']",[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.washingtonpost.com/wp-dyn/articles/A63543-2002Sep10.html'],[],0
193.172.5.4,"['http://www1.tcnet.ne.jp/fmurata/linux/down/)', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
193.120.211.219,['http://www.cb-2000.com/'],[],0
66.218.66.80,"['http://yorkshirepost.co.uk/ed/front/481722', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,['http://www.askbjoernhansen.com/archives/2002/09/07.html'],[],0
64.161.22.236,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85485786', 'http://www.nytimes.com/aponline/business/AP-Natural-Gas-Prices.html', 'http://www.quicktopic.com/boing/H/XmSAjzMJqcXB', 'http://www.io.com/~stefanj']",[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=828', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
193.172.5.4,"['http://www.zip.com.au/~cs/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",['login'],0
,"['http://scriptingnews.userland.com/backissues/2002/09/24#When:8:21:06AM', 'http://iowa.weblogger.com/2002/09/24']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,[],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/24#When:4:10:18AM', 'http://www.wired.com/news/business/0,1367,55329,00.html']","['bank', 'urgent']",0
,[],[],0
64.161.22.236,[],[],0
66.218.66.74,"['http://memri.org/bin/articles.cgi?Page=archives&Area=ia&ID=IA7201', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']","['bank', 'click']",0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=886', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/24#When:8:53:42AM', 'http://news.google.com/news?hl=en&q=%22new+york+times%22+blog', 'http://www.nytimes.com/2002/09/24/technology/24GOOG.html?ex=1033444800&en=0557fe246dd68b12&ei=5007&partner=USERLAND', 'http://www.google.com/search?hl=en&lr=&ie=UTF-8&oe=UTF-8&safe=off&q=nisenholtz+winer&btnG=Google+Search']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.jwz.org/gronk/'],[],0
64.161.22.236,['http://www.internetwk.com/breakingNews/INW20021004S0001'],[],0
64.161.22.236,['http://messenger.msn.com'],[],0
,"['http://www.newsisfree.com/click/-4,8519920,1440/']",['click'],0
,[],[],0
64.161.22.236,['http://www.j-bradford-delong.net/movable_type/archives/000393.html>'],[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.washingtonpost.com/wp-dyn/articles/A26554-2002Sep16.html'],[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
193.120.211.219,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85506002', 'http://www.sfwa.org/writing/turkeycity.html', 'http://www.quicktopic.com/boing/H/cgivZf3AAhKkk']",['bank'],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://www.decafbad.com/news_archives/000228.phtml', 'http://www.cantoni.org/software/amphetadesk.html']",['click'],0
64.161.22.236,"['http://www.ozyandmillie.org/comics/om20020924.gif', 'http://Golux.Com/coar/', 'http://Apache-Server.Com/']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.38.151.27,"['http://www.apache-ssl.org/ben.html', 'http://www.thebunker.net/']",[],0
,[],[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
,"['http://www.newsisfree.com/click/-6,8572788,215/']",['click'],0
64.161.22.236,"['http://www.80211-planet.com,', 'http://www.drizzle.com/~aboba/IEEE/.']",[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
193.172.5.4,"['http://www.alsa-project.org/alsa-doc/', 'http://ftp.freshrpms.net/pub/freshrpms/testing/alsa/', 'http://freshrpms.net/builds/alsa-driver/alsa-driver.spec', 'http://freshrpms.net/builds/alsa-lib/alsa-lib.spec', 'http://freshrpms.net/builds/alsa-utils/alsa-utils.spec', 'http://freshrpms.net/builds/', 'http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
64.161.22.236,['http://www.mithral.com/~beberg/'],[],0
194.125.145.45,"['http://w%77%77%2Eo%70%74%6F%72%69um.n%65t/remove.html', 'http://www.optorium.net/remove.html', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
,"['http://www.newsisfree.com/click/-2,8664946,1440/']",['click'],0
,"['http://diveintomark.org/archives/2002/09/30.html#wedding_etiquette', 'http://www.themorningnews.org/archives/editorial/dont_be_rude_part_iv_weddings.shtml']",[],0
216.136.171.252,"['http://www.constantcontact.com)', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/08/26/1154225', 'http://use.perl.org/article.pl?sid=02/08/26/1845224', 'http://use.perl.org/my/messages/']",[],0
64.161.22.236,[],[],0
64.161.22.236,"['http://www.botspot.com/best/12-09-97.htm', 'http://www.auracom.com/~teledyn', 'http://teledyn.com/']","['login', 'click']",0
66.187.233.211,['http://www.abreau.net'],[],0
,"['http://diveintomark.org/archives/2002/10/05.html#perl_programmers_are_so_cute', 'http://ln.hixie.ch/?start=1033841933&count=1']",[],0
,"['http://www.newsisfree.com/click/-0,8613664,159/']",['click'],0
,"['http://scriptingnews.userland.com/backissues/2002/09/25#When:3:23:55PM', 'http://www.inspirationpeak.com/archives/2001/012301.html']",[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/10/1225228', 'http://use.perl.org/my/messages/']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
216.136.171.252,"['http://www.dankohn.com/>', 'http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk', 'http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
,"['http://jeremy.zawodny.com/blog/archives/000206.html', 'http://family.zawodny.com/~jzawodn/iso/rh80/', 'http://litterbox.zawodny.com/~jzawodn/iso/rh80/']",[],0
,"['http://boingboing.net/#85531633', 'http://www.fossil.energy.gov/techline/tl_intellipipe.shtml', 'http://www.quicktopic.com/boing/H/VRj5gZXZSGT', 'http://slashdot.org']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://www.newsisfree.com/click/-3,8251864,1440/']",['click'],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.218.66.93,"['http://yorkshirepost.co.uk/scripts/editorial2.cgi?cid=news&aid=481687', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
193.172.5.4,"['http://news.com.com/2100-1001-959434.html?tag=fd_top', 'http://freshrpms.net/mirrors/psyche.html', 'http://psyche.freshrpms.net/', 'http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,"['http://www.newsisfree.com/click/-2,8182249,1440/']",['click'],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/-0,8597650,215/']",['click'],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
,"['http://www.newsisfree.com/click/-3,8708820,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-5,8535468,215/']",['click'],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],['urgent'],0
,"['http://www.newsisfree.com/click/-1,8404899,215/']",['click'],0
141.154.95.22,"['http://cve.mitre.org/cgi-bin/cvename.cgi?name=CAN-2002-0989', 'http://gaim.sourceforge.net/ChangeLog', 'http://lists.ximian.com/mailman/listinfo/updates']","['login', 'click']",0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
64.161.22.236,[],"['bank', 'click']",0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1052', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
64.161.22.236,['http://www.teledyn.com'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
193.172.5.4,"['http://www.CounterMoon.com', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",['urgent'],0
193.172.5.4,"['http://www1.tcnet.ne.jp/fmurata/linux/down/)', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,"['http://diveintomark.org/archives/2002/10/03.html#microsoft_redesign', 'http://www.zeldman.com/daily/0902b.html#prince', 'http://bobby.watchfire.com/bobby/bobbyServlet?advanced=true&URL=http%3A%2F%2Fwww.microsoft.com%2F&gl=wcag1-a&Text=text&line=line&an_errs=an_errs&stealth=Bobby%2F3.3&output=Submit', 'http://www.contenu.nu/socog.html', 'http://diveintomark.org/public/microsoft_lynx_output.txt', 'http://www.microsoft.com/enable/']",[],0
216.136.171.252,['https://lists.sourceforge.net/lists/listinfo/spamassassin-talk'],[],0
,"['http://www.newsisfree.com/click/-1,8412060,1717/']",['click'],0
66.38.151.26,"['http://www.woodmann.com/fravia/protec.htm.', 'http://OpenBeatBox.org', 'http://www.gnupg.org']",[],0
193.120.211.219,['http://www.mithral.com/~beberg/'],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,"['http://www.rathergood.com/vikings/', 'http://search.barnesandnoble.com/booksearch/isbnInquiry.asp?userid=6T1JTEGKQP&isbn=0140447695>', 'http://http://search.barnesandnoble.com/booksearch/isbnInquiry.asp?userid=6T1JTEGKQP&isbn=0140441034>', 'http://users.ev1.net/~theweb/njaltoc.htm', 'http://sunsite.berkeley.edu/OMACL/Njal/', 'http://www.ibuc.com/>']",[],0
64.161.22.236,[],[],0
,"['http://diveintomark.org/archives/2002/09/24.html#light_reading', 'http://philringnalda.com/archives/002330.php', 'http://www.aaronsw.com/2002/tramp', 'http://www.w3.org/2000/07/hs78/']",[],0
,"['http://www.newsisfree.com/click/-2,8417753,1717/', 'http://www.newsisfree.com/Images/fark/mdn.gif']",['click'],0
216.103.211.240,[],[],0
,"['http://www.newsisfree.com/click/-4,8052858,1440/']",['click'],0
64.161.22.236,"['http://www.newsmax.com/archive/print.shtml?a=2002/9/18/161934', 'http://www.ibuc.com/>']",[],0
,"['http://www.newsisfree.com/click/-1,8640496,1440/']",['click'],0
,[],[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-2,8202806,1440/']",['click'],0
64.166.12.219,[],[],0
,"['http://www.mozillazine.org/weblogs/hyatt/#85395270', 'http://news.com.com/2100-1023-949572.html?tag=fd_lede', 'http://www.cnet.com/software/0-3227883-8-20331576-1.html?tag=st.sw.8888.boxhl.3227883-8-20331576-1', 'http://www.eweek.com/article2/0,3959,493248,00.asp']",[],0
,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.218.66.86,"['http://us.click.yahoo.com/RrPZMC/jTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']","['urgent', 'click']",0
,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.218.66.68,"['http://www.meteoros.de/indexe.htm', 'http://www.auf.asn.au/meteorology/section12.html', 'http://www.ursa.fi/ursa/jaostot/halot/ehp/index.html', 'http://idefix.taide.turkuamk.fi/~iluukkon/taivas/valok/88.html', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
66.187.233.211,"['https://listman.redhat.com/mailman/listinfo/exmh-users', 'https://listman.redhat.com/mailman/listinfo/exmh-users']",[],0
,['http://www.aaronsw.com/weblog/000647'],[],0
64.161.22.236,['http://www.technologyreview.com/articles/wo_hellweg080102.asp'],[],0
,"['http://www.newsisfree.com/click/-5,8078047,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-0,8357894,215/']",['click'],0
193.120.152.8,[],[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
,['http://jeremy.zawodny.com/blog/archives/000205.html'],[],0
64.161.22.236,[],"['bank', 'click']",0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
,"['http://boingboing.net/#85481566', 'http://www.salon.com/tech/feature/2002/09/23/antiglobal_geeks/index.html', 'http://www.quicktopic.com/boing/H/gSpjZZSBcWc84']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
216.136.171.252,"['http://www.lerctr.org/~ler', 'http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
66.38.151.26,['http://OpenBeatBox.org'],[],0
216.136.171.252,"['http://www.ecademy.com/', 'http://www.voidstar.com/', 'http://www.voidstar.com/cv/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
128.180.39.26,[],[],0
,"['http://www.aaronsw.com/weblog/000614', 'http://www.napster.com/', 'http://www.mp3isnotacrime.org/', 'http://scriptingnews.userland.com/backissues/2002/09/24#When:8:35:25AM']",[],0
193.120.211.219,[],[],0
,"['http://www.newsisfree.com/click/-2,8666353,215/']",['click'],0
64.161.22.236,[],[],0
,"['http://diveintomark.org/archives/2002/09/24.html#stark_raving_sane', 'http://www.intertwingly.net/blog/844.html']",[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85497383', 'http://story.news.yahoo.com/news?tmpl=story&ncid=585&e=1&cid=585&u=/nm/20020926/sc_nm/health_teeth_dc', 'http://www.quicktopic.com/boing/H/88cUs6CumjiX', 'http://www.remtullaeurorscg.com']",[],0
64.161.22.236,[],[],0
64.161.22.236,['http://messenger.msn.com'],[],0
64.161.22.236,['http://www.sun.com/smi/Press/sunflash/2002-09/sunflash.20020919.8.html'],[],0
64.161.22.236,['http://www.nua.ie/surveys/how_many_online/'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,[],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-4,8293091,1717/']",['click'],0
193.172.5.4,"['http://www.tgpsolutions.com', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/12/026254', 'http://use.perl.org/my/messages/']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
,"['http://www.newsisfree.com/click/-0,8132228,1440/']",['click'],0
66.218.66.103,"['http://www.hotmail.com', 'http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']","['bank', 'urgent', 'click']",0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com', 'https://listman.redhat.com/mailman/listinfo/exmh-workers']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
193.120.211.219,['http://www.mithral.com/~beberg/'],[],0
,"['http://www.newsisfree.com/click/-2,8655709,215/']",['click'],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-1,8643939,1440/']",['click'],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,['http://www.askbjoernhansen.com/archives/2002/09/12.html'],[],0
207.69.200.60,[],[],0
,"['http://boingboing.net/#85534710', 'http://metropolismag.com/html/content_1002/ben/ben_a.html', 'http://www.quicktopic.com/16/H/uUSrEeEuxYWe']",[],0
66.38.151.26,[],[],0
,"['http://www.newsisfree.com/click/-2,8418824,215/']",['click'],0
64.161.22.236,[],[],0
64.161.22.236,['http://dc.internet.com/news/article.php/10849_1467121'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
